"chr_chia_anchor1","start_chia_anchor1","end_chia_anchor1","name","Chr_CC_anchor1","Start_CC_anchor1","End_CC_anchor1","Replicate","chr_chia_anchor2","start_chia_anchor2","end_chia_anchor2","Chr_CC_anchor2","Start_CC_anchor2","End_CC_anchor2"
"chr20",48481933,48578644,"chr20:47110179..47110847-chr20:47194448..47195182,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48481933,48578644,"chr20",48571435,48572727
"chr20",48481939,48572912,"chr20:47110185..47111196-chr20:47188414..47189450,16","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48481939,48572912,"chr20",48571435,48572727
"chr20",48481981,48572888,"chr20:47110227..47111120-chr20:47188414..47189426,7","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48481981,48572888,"chr20",48571435,48572727
"chr20",48482003,48616905,"chr20:47110249..47111068-chr20:47232914..47233443,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48482003,48616905,"chr20",48571435,48572727
"chr20",48482119,48572470,"chr20:47110365..47111125-chr20:47188483..47189008,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48482119,48572470,"chr20",48571435,48572727
"chr20",48484869,48572758,"chr20:47113115..47113692-chr20:47188493..47189296,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48484869,48572758,"chr20",48571435,48572727
"chr20",48551132,48572489,"chr20:47167670..47168640-chr20:47188502..47189027,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48551132,48572489,"chr20",48571435,48572727
"chr20",48571430,48865426,"chr20:47187968..47189469-chr20:47480709..47481963,22","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48571430,48865426,"chr20",48863714,48865108
"chr20",48571827,48865473,"chr20:47188365..47189367-chr20:47480600..47482010,25","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571827,48865473,"chr20",48863714,48865108
"chr20",48571827,48865473,"chr20:47188365..47189452-chr20:47480600..47482010,47","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571827,48865473,"chr20",48863714,48865108
"chr20",48571884,48687176,"chr20:47188422..47189326-chr20:47302873..47303714,6","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571884,48687176,"chr20",48571435,48572727
"chr20",48571892,48598091,"chr20:47188430..47189351-chr20:47213530..47214629,4","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48571892,48598091,"chr20",48571435,48572727
"chr20",48571900,48617207,"chr20:47188438..47189392-chr20:47232752..47233745,7","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571900,48617207,"chr20",48571435,48572727
"chr20",48571900,48617222,"chr20:47188438..47189392-chr20:47232752..47233760,6","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571900,48617222,"chr20",48571435,48572727
"chr20",48571904,54124017,"chr20:47188442..47188973-chr20:52739962..52740556,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571904,54124017,"chr20",48863714,48865108
"chr20",48571905,48698870,"chr20:47188443..47189376-chr20:47314017..47315408,6","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571905,48698870,"chr20",48571435,48572727
"chr20",48571910,48687019,"chr20:47188448..47189261-chr20:47302873..47303557,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571910,48687019,"chr20",48571435,48572727
"chr20",48571915,54149631,"chr20:47188453..47188965-chr20:52765584..52766170,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571915,54149631,"chr20",48863714,48865108
"chr20",48571915,54149631,"chr20:47188453..47188965-chr20:52765584..52766170,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571915,54149631,"chr20",48863714,48865108
"chr20",48571926,48620653,"chr20:47188464..47189293-chr20:47236183..47237191,3","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571926,48620653,"chr20",48571435,48572727
"chr20",48571928,48597586,"chr20:47188466..47189134-chr20:47213498..47214124,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571928,48597586,"chr20",48571435,48572727
"chr20",48571928,48598093,"chr20:47188466..47189390-chr20:47213498..47214631,4","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571928,48598093,"chr20",48571435,48572727
"chr20",48571930,48698475,"chr20:47188468..47189315-chr20:47314030..47315013,3","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48571930,48698475,"chr20",48571435,48572727
"chr20",48571943,50727991,"chr20:47188481..47189317-chr20:49343549..49344528,9","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571943,50727991,"chr20",48863714,48865108
"chr20",48571945,48621787,"chr20:47188483..47188995-chr20:47237824..47238325,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571945,48621787,"chr20",48571435,48572727
"chr20",48571953,48922369,"chr20:47188491..47189102-chr20:47538342..47538906,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48571953,48922369,"chr20",48863714,48865108
"chr20",48571974,48871070,"chr20:47188512..47189358-chr20:47486693..47487607,3","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571974,48871070,"chr20",48863714,48865108
"chr20",48571974,48871070,"chr20:47188512..47189358-chr20:47486693..47487607,3","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48571974,48871070,"chr20",48863714,48865108
"chr20",48571984,50728044,"chr20:47188522..47189317-chr20:49343646..49344581,6","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48571984,50728044,"chr20",48863714,48865108
"chr20",48572031,54195941,"chr20:47188569..47189430-chr20:52811887..52812480,3","chr20",48571435,48572727,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48572031,54195941,"chr20",48863714,48865108
"chr20",48572129,48572817,"chr20:47188667..47189355-chr3:32489011..32489511,2","chr20",48571435,48572727,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48572129,48572817,"chr20",48571435,48572727
"chr20",48572155,50728006,"chr20:47188693..47189459-chr20:49343601..49344543,7","chr20",48571435,48572727,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48572155,50728006,"chr20",48863714,48865108
"chr20",48657155,48865183,"chr20:47273693..47274551-chr20:47480876..47481720,6","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48657155,48865183,"chr20",48863714,48865108
"chr20",48657185,48865104,"chr20:47273723..47274437-chr20:47480933..47481641,3","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48657185,48865104,"chr20",48863714,48865108
"chr20",48657203,48864968,"chr20:47273741..47274551-chr20:47480935..47481505,3","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48657203,48864968,"chr20",48863714,48865108
"chr20",48657563,48922747,"chr20:47274101..47274609-chr20:47538307..47539284,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48657563,48922747,"chr20",48863714,48865108
"chr20",48658216,48865069,"chr20:47274754..47275474-chr20:47480871..47481606,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48658216,48865069,"chr20",48863714,48865108
"chr20",48658216,48865069,"chr20:47274754..47275474-chr20:47480871..47481606,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48658216,48865069,"chr20",48863714,48865108
"chr20",48663485,48865433,"chr20:47280023..47281172-chr20:47480894..47481970,11","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48663485,48865433,"chr20",48863714,48865108
"chr20",48663521,48865433,"chr20:47280059..47280873-chr20:47480894..47481970,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48663521,48865433,"chr20",48863714,48865108
"chr20",48685840,48865301,"chr20:47302378..47303358-chr20:47481050..47481838,5","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48685840,48865301,"chr20",48863714,48865108
"chr20",48685942,48865511,"chr20:47302480..47303750-chr20:47480912..47482048,30","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48685942,48865511,"chr20",48863714,48865108
"chr20",48686075,48865397,"chr20:47302613..47303750-chr20:47481004..47481934,17","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48686075,48865397,"chr20",48863714,48865108
"chr20",48686269,50727949,"chr20:47302807..47303526-chr20:49343981..49344486,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48686269,50727949,"chr20",50726735,50727892
"chr20",48686269,50727949,"chr20:47302807..47303526-chr20:49343981..49344486,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48686269,50727949,"chr20",50726735,50727892
"chr20",48686355,48946445,"chr20:47302893..47303469-chr20:47562177..47562982,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48686355,48946445,"chr20",48863714,48865108
"chr20",48697417,48865477,"chr20:47313955..47315395-chr20:47480428..47482014,48","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48697417,48865477,"chr20",48863714,48865108
"chr20",48697440,48865447,"chr20:47313978..47315395-chr20:47480408..47481984,74","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48697440,48865447,"chr20",48863714,48865108
"chr20",48697464,48865416,"chr20:47314002..47315341-chr20:47480611..47481953,16","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48697464,48865416,"chr20",48863714,48865108
"chr20",48697464,50727758,"chr20:47314002..47315373-chr20:49343629..49344295,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48697464,50727758,"chr20",50726735,50727892
"chr20",48697764,54149625,"chr20:47314302..47315275-chr20:52765377..52766164,3","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48697764,54149625,"chr20",50726735,50727892
"chr20",48698019,50727671,"chr20:47314557..47315352-chr20:49343615..49344208,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48698019,50727671,"chr20",50726735,50727892
"chr20",48698020,54127607,"chr20:47314558..47315197-chr20:52743433..52744146,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48698020,54127607,"chr20",50726735,50727892
"chr20",48698035,48922628,"chr20:47314573..47315377-chr20:47538417..47539165,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48698035,48922628,"chr20",48863714,48865108
"chr20",48705047,48865425,"chr20:47321585..47322590-chr20:47480636..47481962,12","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48705047,48865425,"chr20",48863714,48865108
"chr20",48705075,48865360,"chr20:47321613..47322542-chr20:47480631..47481897,8","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48705075,48865360,"chr20",48863714,48865108
"chr20",48705080,48865425,"chr20:47321618..47322776-chr20:47481039..47481962,10","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48705080,48865425,"chr20",48863714,48865108
"chr20",48734187,48865316,"chr20:47350724..47351701-chr20:47480850..47481853,10","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48734187,48865316,"chr20",48863714,48865108
"chr20",48734187,48865398,"chr20:47350724..47351836-chr20:47480850..47481935,18","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48734187,48865398,"chr20",48863714,48865108
"chr20",48734377,48865317,"chr20:47350914..47351862-chr20:47481036..47481854,5","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48734377,48865317,"chr20",48863714,48865108
"chr20",48734394,50727943,"chr20:47350931..47351700-chr20:49343719..49344480,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48734394,50727943,"chr20",50726735,50727892
"chr20",48803353,48865368,"chr20:47419890..47420843-chr20:47480704..47481905,5","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48803353,48865368,"chr20",48863714,48865108
"chr20",48803384,48865035,"chr20:47419921..47420868-chr20:47480911..47481572,5","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48803384,48865035,"chr20",48863714,48865108
"chr20",48804484,48865421,"chr20:47421021..47421972-chr20:47481013..47481958,8","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48804484,48865421,"chr20",48863714,48865108
"chr20",48804541,48865161,"chr20:47421078..47421894-chr20:47480984..47481698,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48804541,48865161,"chr20",48863714,48865108
"chr20",48804584,48865421,"chr20:47421121..47421871-chr20:47481013..47481958,6","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48804584,48865421,"chr20",48863714,48865108
"chr20",48827757,48865411,"chr20:47444294..47445581-chr20:47481081..47481948,6","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48827757,48865411,"chr20",48863714,48865108
"chr20",48863993,50728060,"chr20:47480530..47481988-chr20:49343563..49344597,19","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48863993,50728060,"chr20",50726735,50727892
"chr20",48864099,48922744,"chr20:47480636..47481897-chr20:47537577..47539281,12","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864099,48922744,"chr20",48863714,48865108
"chr20",48864105,48946561,"chr20:47480642..47481842-chr20:47562198..47563098,5","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864105,48946561,"chr20",48863714,48865108
"chr20",48864117,51387778,"chr20:47480654..47481549-chr20:50003797..50004315,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48864117,51387778,"chr20",50726735,50727892
"chr20",48864121,54124021,"chr20:47480658..47481873-chr20:52739879..52740560,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48864121,54124021,"chr20",50726735,50727892
"chr20",48864158,54124231,"chr20:47480695..47481839-chr20:52739928..52740770,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864158,54124231,"chr20",50726735,50727892
"chr20",48864158,54124360,"chr20:47480695..47481839-chr20:52739928..52740899,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864158,54124360,"chr20",50726735,50727892
"chr20",48864162,50728060,"chr20:47480699..47481928-chr20:49343586..49344597,12","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864162,50728060,"chr20",50726735,50727892
"chr20",48864267,48922744,"chr20:47480804..47481897-chr20:47538258..47539281,6","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864267,48922744,"chr20",48863714,48865108
"chr20",48864371,48875947,"chr20:47480908..47481848-chr20:47491480..47492484,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48864371,48875947,"chr20",48863714,48865108
"chr20",48864416,48875937,"chr20:47480953..47481940-chr20:47491629..47492474,8","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864416,48875937,"chr20",48863714,48865108
"chr20",48864416,48875937,"chr20:47480953..47481987-chr20:47491536..47492474,14","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864416,48875937,"chr20",48863714,48865108
"chr20",48864452,49889922,"chr20:47480989..47481511-chr20:48505781..48506459,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864452,49889922,"chr20",48863714,48865108
"chr20",48864465,50728024,"chr20:47481002..47482015-chr20:49343644..49344561,7","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48864465,50728024,"chr20",50726735,50727892
"chr20",48864488,54149669,"chr20:47481025..47481886-chr20:52765424..52766208,3","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864488,54149669,"chr20",50726735,50727892
"chr20",48864488,54149669,"chr20:47481025..47481946-chr20:52765386..52766208,6","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864488,54149669,"chr20",50726735,50727892
"chr20",48864502,50076975,"chr20:47481039..47481887-chr20:48693004..48693512,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864502,50076975,"chr20",48863714,48865108
"chr20",48864502,50076975,"chr20:47481039..47481887-chr20:48693004..48693512,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864502,50076975,"chr20",48863714,48865108
"chr20",48864503,48865502,"chr20:47481040..47482039-chr21:43796162..43797069,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864503,48865502,"chr20",48863714,48865108
"chr20",48864522,48865097,"chr20:47481059..47481634-chr3:32489031..32489532,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864522,48865097,"chr20",48863714,48865108
"chr20",48864525,48922518,"chr20:47481062..47481970-chr20:47538290..47539055,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",48864525,48922518,"chr20",48863714,48865108
"chr20",48864532,48905479,"chr20:47481069..47481572-chr20:47521144..47522016,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",48864532,48905479,"chr20",48863714,48865108
"chr20",48864532,48906032,"chr20:47481069..47481852-chr20:47521144..47522569,4","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864532,48906032,"chr20",48863714,48865108
"chr20",49889181,50727952,"chr20:48505718..48506431-chr20:49343608..49344489,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",49889181,50727952,"chr20",50726735,50727892
"chr20",50076310,50727816,"chr20:48692847..48693801-chr20:49343668..49344353,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50076310,50727816,"chr20",50726735,50727892
"chr20",50573572,50727916,"chr20:49190109..49190613-chr20:49343818..49344453,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50573572,50727916,"chr20",50726735,50727892
"chr20",50573572,50727916,"chr20:49190109..49190613-chr20:49343818..49344453,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50573572,50727916,"chr20",50726735,50727892
"chr20",50656835,63666015,"chr20:49273372..49273971-chr20:62296826..62297368,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50656835,63666015,"chr20",50763878,50764686
"chr20",50657010,63666016,"chr20:49273547..49274079-chr20:62296776..62297369,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50657010,63666016,"chr20",50763878,50764686
"chr20",50670098,50727956,"chr20:49286635..49287247-chr20:49343308..49344493,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50670098,50727956,"chr20",50726735,50727892
"chr20",50677963,50728282,"chr20:49294500..49295251-chr20:49343705..49344819,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50677963,50728282,"chr20",50726735,50727892
"chr20",50678080,63864442,"chr20:49294617..49295196-chr20:62495119..62495795,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50678080,63864442,"chr20",50763878,50764686
"chr20",50678120,50728115,"chr20:49294657..49295403-chr20:49344010..49344652,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50678120,50728115,"chr20",50726735,50727892
"chr20",50727004,50764850,"chr20:49343541..49345028-chr20:49380297..49381387,63","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727004,50764850,"chr20",50763878,50764686
"chr20",50727004,50764878,"chr20:49343541..49345028-chr20:49380300..49381415,34","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727004,50764878,"chr20",50763878,50764686
"chr20",50727011,53608940,"chr20:49343548..49344653-chr20:52224557..52225479,4","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727011,53608940,"chr20",50763878,50764686
"chr20",50727036,54127706,"chr20:49343573..49344377-chr20:52743412..52744245,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727036,54127706,"chr20",50763878,50764686
"chr20",50727066,50764870,"chr20:49343603..49344536-chr20:49380336..49381407,13","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50727066,50764870,"chr20",50763878,50764686
"chr20",50727073,54124300,"chr20:49343610..49344768-chr20:52739740..52740839,12","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727073,54124300,"chr20",50763878,50764686
"chr20",50727089,50727969,"chr20:49343626..49344506-chr3:107705166..107705998,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr3",107986319,107987151,"chr3",107985456,107986863
"chr20",50727090,54195896,"chr20:49343627..49344448-chr20:52811576..52812435,6","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727090,54195896,"chr20",50763878,50764686
"chr20",50727090,54195928,"chr20:49343627..49344448-chr20:52811576..52812467,8","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727090,54195928,"chr20",50763878,50764686
"chr20",50727091,63864384,"chr20:49343628..49344471-chr20:62495132..62495737,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727091,63864384,"chr20",50763878,50764686
"chr20",50727091,51388163,"chr20:49343628..49344491-chr20:50003786..50004700,6","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727091,51388163,"chr20",50763878,50764686
"chr20",50727101,50727844,"chr20:49343638..49344381-chr5:131714087..131714740,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727101,50727844,"chr20",50726735,50727892
"chr20",50727102,57263124,"chr20:49343639..49344493-chr20:55837411..55838180,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727102,57263124,"chr20",50763878,50764686
"chr20",50727106,54149736,"chr20:49343643..49344493-chr20:52765356..52766275,6","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727106,54149736,"chr20",50763878,50764686
"chr20",50727106,54149736,"chr20:49343643..49344527-chr20:52765356..52766275,9","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727106,54149736,"chr20",50763878,50764686
"chr20",50727111,54149680,"chr20:49343648..49344531-chr20:52765399..52766219,8","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50727111,54149680,"chr20",50763878,50764686
"chr20",50727119,50727625,"chr20:49343656..49344162-chr9:138284126..138284636,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727119,50727625,"chr20",50726735,50727892
"chr20",50727128,54195586,"chr20:49343665..49344507-chr20:52811425..52812125,4","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50727128,54195586,"chr20",50763878,50764686
"chr20",50727131,50744861,"chr20:49343668..49344473-chr20:49360648..49361398,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50727131,50744861,"chr20",50726735,50727892
"chr20",50727131,54124230,"chr20:49343668..49344574-chr20:52739986..52740769,6","chr20",50726735,50727892,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr20",50727131,54124230,"chr20",50763878,50764686
"chr20",50727140,54124300,"chr20:49343677..49344768-chr20:52739970..52740839,4","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727140,54124300,"chr20",50763878,50764686
"chr20",50727148,50727854,"chr20:49343685..49344391-chr21:43796125..43796721,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727148,50727854,"chr20",50726735,50727892
"chr20",50727177,50727908,"chr20:49343714..49344445-chr6:6703996..6704558,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727177,50727908,"chr20",50726735,50727892
"chr20",50727194,50799176,"chr20:49343731..49344733-chr20:49414986..49415713,4","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727194,50799176,"chr20",50763878,50764686
"chr20",50727232,50762284,"chr20:49343769..49344458-chr20:49378079..49378821,3","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727232,50762284,"chr20",50726735,50727892
"chr20",50727273,50757223,"chr20:49343810..49344460-chr20:49373126..49373760,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr20",50727273,50757223,"chr20",50726735,50727892
"chr20",50727273,50757223,"chr20:49343810..49344460-chr20:49373126..49373760,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727273,50757223,"chr20",50726735,50727892
