seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr2	138516434	138517311	878	*	138516876	21	10	6	9.03256802686769e-08	0.00228808252795276	2.05809109111169e-05	2058.09109111169	7.44380485618941e-06	744.380485618941	1313.71060549275	0.000326932480368607	Intron (ENST00000280098.9/339745, intron 1 of 10)	2	138501932	138552582	50651	1	339745	ENST00000430968.5	14502	SPOPL
chr2	138564127	138565414	1288	*	138564912	30	19	14	8.44968539581714e-12	0.00305958382501059	2.94013013015956e-05	2940.13013015956	1.41432292267599e-05	1414.32292267599	1525.80720748357	7.88965984125576e-08	Promoter	2	138564388	138565019	632	1	339745	ENST00000467775.1	0	SPOPL
chr2	141501479	141502763	1285	*	141502359	43	55	12	0	6.69544045668324e-05	4.21418651989537e-05	4214.18651989537	4.09409267090418e-05	4094.09267090418	120.093848991195	0	Intron (ENST00000389484.8/53353, intron 2 of 90)	2	141805364	141810401	5038	2	53353	ENST00000486364.1	307638	LRP1B
chr2	142863183	142864547	1365	*	142864002	22	8	13	6.11025747776495e-08	4.16340273895477e-05	2.15609542878368e-05	2156.09542878368	5.95504388495153e-06	595.504388495153	1560.59104028853	0.00022914119958019	Distal Intergenic	2	142877657	142990052	112396	1	8942	ENST00000375773.6	-13110	KYNU
chr2	148244286	148245249	964	*	148244971	32	9	11	5.11812814352197e-14	2.25630393257958e-08	3.13613880550353e-05	3136.13880550353	6.69942437057047e-06	669.942437057047	2466.19636844648	7.36037551344168e-10	Exon (ENST00000637445.1/55777, exon 4 of 4)	2	148233348	148330534	97187	1	55777	ENST00000636948.1	10938	MBD5
chr2	156450666	156451133	468	*	156450895	21	13	4	4.79699030497827e-08	0.00310275458676768	2.05809109111169e-05	2058.09109111169	9.67694631304624e-06	967.694631304624	1090.39645980707	0.000185284728333565	Intron (ENST00000415049.5/2820, intron 1 of 3)	2	156436485	156583404	146920	1	2820	ENST00000540309.5	14181	GPD2
chr2	158723368	158725908	2541	*	158725071	37	18	8	0	5.64842721819669e-05	3.62616049386346e-05	3626.16049386346	1.33988487411409e-05	1339.88487411409	2286.27561974936	0	Promoter	2	158678656	158723980	45325	2	100129029	ENST00000629904.2	0	AC005042.4
chr2	160227922	160229338	1417	*	160228392	45	36	14	0	0.00349378535169387	4.41019519523934e-05	4410.19519523934	2.67976974822819e-05	2679.76974822819	1730.42544701115	0	Intron (ENST00000485635.2/3694, intron 1 of 9)	2	160099667	160200313	100647	2	3694	ENST00000620391.4	-27609	ITGB6
chr2	160241486	160243051	1566	*	160242118	25	12	11	1.68297731306666e-09	0.000433906151516061	2.45010844179963e-05	2450.10844179963	8.93256582742729e-06	893.25658274273	1556.8518590569	9.41223177713329e-06	Intron (ENST00000485635.2/3694, intron 1 of 9)	2	160257720	160267184	9465	2	100505984	ENST00000655410.1	24133	ITGB6
chr2	161159211	161159808	598	*	161159605	24	8	7	2.35974595419464e-09	8.52304567622308e-06	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	1.26062168351198e-05	Promoter	2	161096231	161160224	63994	2	105373719	ENST00000425470.1	416	NA
chr2	161871308	161872650	1343	*	161872138	32	31	13	2.05502281858116e-13	0.000374260890631417	3.13613880550353e-05	3136.13880550353	2.30757950541872e-05	2307.57950541872	828.559300084814	2.68013413621615e-09	Exon (ENST00000375514.9/57282, exon 8 of 27)	2	161994961	162017551	22591	2	1803	ENST00000491591.5	144901	DPP4
chr2	162554422	162555821	1400	*	162555387	28	13	12	5.16300335817732e-11	2.24199940086489e-05	2.74412145481559e-05	2744.12145481559	9.67694631304624e-06	967.694631304624	1776.42682351097	4.13726357309394e-07	Intron (ENST00000332142.10/90134, intron 2 of 15)	2	162501985	162528360	26376	2	90134	ENST00000477019.1	-26062	KCNH7
chr2	163626071	163626761	691	*	163626414	21	10	7	1.41711038348369e-07	0.000107803964116915	2.05809109111169e-05	2058.09109111169	7.44380485618941e-06	744.380485618941	1313.71060549275	0.000487713375742747	Intron (ENST00000409634.5/55137, intron 2 of 2)	2	163611354	163735984	124631	2	55137	ENST00000482917.1	109223	FIGN
chr2	163856144	163857397	1254	*	163857125	37	13	13	5.55111512312578e-16	1.9576862353432e-10	3.62616049386346e-05	3626.16049386346	9.67694631304624e-06	967.694631304624	2658.46586255883	1.16117144759482e-11	Intron (ENST00000666867.1/ENST00000666867.1, intron 3 of 4)	2	163593396	163736012	142617	2	55137	ENST00000409634.5	-120132	FIGN
chr2	169785029	169785487	459	*	169785258	21	12	5	4.91414380299204e-08	0.00317059968555478	2.05809109111169e-05	2058.09109111169	8.93256582742729e-06	893.25658274273	1164.83450836896	0.000189129484188984	Distal Intergenic	2	169791933	169807071	15139	1	6741	ENST00000422006.5	-6446	SSB
chr2	173652803	173653283	481	*	173653002	23	11	4	4.97419161415991e-09	0.00249731097049644	2.25409976645566e-05	2254.09976645566	8.18818534180835e-06	818.818534180835	1435.28123227483	2.48042915831906e-05	Distal Intergenic	2	173908532	173916832	8301	2	6670	ENST00000465379.1	263549	SP3
chr2	189555182	189556521	1340	*	189555601	27	17	12	1.01937569496613e-10	0.00217804010949163	2.6461171171436e-05	2646.1171171436	1.2654468255522e-05	1265.4468255522	1380.6702915914	7.58373612003136e-07	Distal Intergenic	2	189572521	189580741	8221	2	30061	ENST00000479598.5	24220	SLC40A1
chr2	190786530	190787358	829	*	190786940	28	3	4	8.73379146781872e-12	1.43221301485141e-09	2.74412145481559e-05	2744.12145481559	2.23314145685682e-06	223.314145685682	2520.80730912991	8.13136684234858e-08	Intron (ENST00000676095.2/ENST00000676095.2, intron 2 of 8)	2	190753852	190761338	7487	2	124907946	ENST00000674692.1	-25192	NA
chr2	191214379	191215782	1404	*	191215142	32	23	20	3.05488967455858e-12	0.00262891770083029	3.13613880550353e-05	3136.13880550353	1.71207511692356e-05	1712.07511692356	1424.06368857997	3.23711987303352e-08	Distal Intergenic	2	191245185	191346274	101090	1	4430	ENST00000418908.5	-29403	MYO1B
chr2	197922015	197922482	468	*	197922244	21	12	5	3.89065439865277e-08	0.000895681687280492	2.05809109111169e-05	2058.09109111169	8.93256582742729e-06	893.25658274273	1164.83450836896	0.000153969636632247	Intron (ENST00000428675.6/5334, intron 1 of 5)	2	197810258	198146932	336675	1	5334	ENST00000487695.6	111757	PLCL1
chr2	200786042	200786915	874	*	200786519	62	27	10	0	5.0708626186946e-10	6.07626893566309e-05	6076.26893566309	2.00982731117114e-05	2009.82731117114	4066.44162449195	0	Intron (ENST00000487742.7/107161151, intron 24 of 25)	2	200810594	200817167	6574	1	9689	ENST00000450637.5	-23679	BZW1
chr2	207036801	207037268	468	*	207037035	28	16	4	5.72986103009043e-12	0.00036935321449405	2.74412145481559e-05	2744.12145481559	1.19100877699031e-05	1191.00877699031	1553.11267782528	5.54289549261068e-08	Distal Intergenic	2	207109987	207110073	87	2	100423036	ENST00000517199.2	72805	MIR2355
chr2	207632302	207633319	1018	*	207633043	23	6	9	1.30248319907267e-08	1.43959903827762e-05	2.25409976645566e-05	2254.09976645566	4.46628291371365e-06	446.628291371365	1807.4714750843	5.75547850955713e-05	Distal Intergenic	2	207615673	207625928	10256	2	151194	ENST00000461419.6	-6374	METTL21A
chr2	209368766	209369954	1189	*	209369507	33	20	11	1.13242748511766e-14	0.000640368090340848	3.23414314317552e-05	3234.14314317552	1.48876097123788e-05	1488.76097123788	1745.38217193763	1.85174427399182e-10	Intron (ENST00000650878.1/ENST00000650878.1, intron 2 of 2)	2	209424047	209734112	310066	1	4133	ENST00000682079.1	-54093	MAP2
chr2	209495069	209496585	1517	*	209496309	38	14	11	0	1.04276822177063e-07	3.72416483153544e-05	3724.16483153544	1.04213267986652e-05	1042.13267986652	2682.03215166893	0	Intron (ENST00000682079.1/4133, intron 1 of 15)	2	209424058	209730518	306461	1	4133	ENST00000199940.10	71011	MAP2
chr2	212912130	212913445	1316	*	212912537	26	15	11	3.06798586535706e-10	0.000297438428910946	2.54811277947162e-05	2548.11277947162	1.11657072842841e-05	1116.57072842841	1431.54205104321	2.04194870319856e-06	Intron (ENST00000437261.1/ENST00000437261.1, intron 1 of 2)	2	212926257	212926336	80	1	100616267	ENST00000580204.1	-12812	MIR4776-1
chr2	213175629	213176233	605	*	213175938	21	8	9	7.80096141017594e-08	8.41551423526044e-05	2.05809109111169e-05	2058.09109111169	5.95504388495153e-06	595.504388495153	1462.58670261654	0.000284915698763934	Distal Intergenic	2	213155806	213167712	11907	2	105373863	ENST00000426870.1	-7917	NA
chr2	217652987	217654230	1244	*	217653380	29	11	8	1.66345826002612e-11	1.87456239190142e-05	2.84212579248758e-05	2842.12579248758	8.18818534180835e-06	818.818534180835	2023.30725830674	1.4521864385553e-07	Intron (ENST00000676082.1/729582, intron 1 of 9)	2	217284057	217624581	340525	2	729582	ENST00000663562.1	-28406	NA
chr2	218445405	218446027	623	*	218445679	22	4	6	1.95193180507758e-08	3.50893415901332e-06	2.15609542878368e-05	2156.09542878368	2.97752194247576e-06	297.752194247576	1858.3432345361	8.25175840529162e-05	Intron (ENST00000392114.6/7429, intron 14 of 14)	2	218432515	218436587	4073	1	7429	ENST00000419986.1	12890	VIL1
chr2	225842366	225843585	1220	*	225843264	35	39	20	1.05138120432002e-13	0.00179707556903685	3.43015181851949e-05	3430.15181851949	2.90308389391387e-05	2903.08389391387	527.067924605617	1.46617248116306e-09	Distal Intergenic	2	225582908	225729887	146980	1	57624	ENST00000695959.1	259458	NYAP2
chr2	230843733	230844618	886	*	230844389	22	11	4	1.39448529390407e-08	0.00710479841509015	2.15609542878368e-05	2156.09542878368	8.18818534180835e-06	818.818534180835	1337.27689460284	6.0786387627003e-05	Distal Intergenic	2	230864639	230876947	12309	1	81618	ENST00000457215.5	-20021	ITM2C
chr2	231576761	231577219	459	*	231576986	34	15	3	9.99200722162641e-16	7.91749602624403e-06	3.3321474808475e-05	3332.1474808475	1.11657072842841e-05	1116.57072842841	2215.57675241909	1.97470383603242e-11	Distal Intergenic	2	231592864	231594276	1413	1	165100	ENST00000313965.4	-15645	C2orf57
chr2	236611370	236612167	798	*	236611876	23	8	4	1.72894509820054e-08	3.09912174956128e-06	2.25409976645566e-05	2254.09976645566	5.95504388495153e-06	595.504388495153	1658.59537796051	7.40628119751001e-05	Distal Intergenic	2	236569825	236582354	12530	1	57007	ENST00000272928.4	41545	ACKR3
chr2	236717681	236718495	815	*	236718014	28	29	6	1.1209144723523e-10	0.00274456535356382	2.74412145481559e-05	2744.12145481559	2.15870340829493e-05	2158.70340829493	585.41804652066	8.15180457313511e-07	Distal Intergenic	2	236569825	236582354	12530	1	57007	ENST00000272928.4	147856	ACKR3
chr2	236812953	236814138	1186	*	236813596	36	45	6	2.44249065417534e-15	0.00771327014276046	3.52815615619147e-05	3528.15615619147	3.34971218528524e-05	3349.71218528524	178.443970906238	4.42027962297894e-11	Distal Intergenic	2	237048599	237056167	7569	2	93463	ENST00000244820.2	242029	AC105760.3
chr2	237501664	237503020	1357	*	237502548	35	33	12	1.28785870856518e-14	0.00358566320242826	3.43015181851949e-05	3430.15181851949	2.45645560254251e-05	2456.45560254251	973.696215976982	2.04366174776689e-10	Intron (ENST00000422695.5/79083, intron 4 of 5)	2	237510070	237518572	8503	1	79083	ENST00000477501.5	-7050	MLPH
chr20	8222890	8224301	1412	*	8223750	22	7	19	7.46725834499529e-08	4.85644563855692e-05	2.15609542878368e-05	2156.09542878368	5.21066339933259e-06	521.066339933259	1635.02908885042	0.000273658622657381	Intron (ENST00000637919.1/23236, intron 2 of 32)	20	8248704	8249742	1039	1	100874337	ENST00000441231.1	-24403	PLCB1-IT1
chr20	10076014	10076960	947	*	10076715	28	5	8	8.96849261522448e-12	3.73124235952815e-08	2.74412145481559e-05	2744.12145481559	3.72190242809471e-06	372.190242809471	2371.93121200612	8.2794358935784e-08	Exon (ENST00000426491.5/100131208, exon 4 of 5)	20	10025616	10035324	9709	2	100131208	ENST00000438646.1	-40690	SNAP25-AS1
chr20	34223773	34224908	1136	*	34223998	24	12	10	2.94289381752577e-09	0.00420003165793748	2.35210410412765e-05	2352.10410412765	8.93256582742729e-06	893.25658274273	1458.84752138492	1.55410941900592e-05	Intron (ENST00000568305.5/434, intron 1 of 3)	20	34241423	34269344	27922	1	434	ENST00000374954.4	-16515	ASIP
chr20	35154593	35155060	468	*	35154827	23	8	5	4.75750783213158e-09	0.000160284301768066	2.25409976645566e-05	2254.09976645566	5.95504388495153e-06	595.504388495153	1658.59537796051	2.38344631337083e-05	Distal Intergenic	20	35115364	35147336	31973	2	55741	ENST00000374492.8	-7257	EDEM2
chr20	36000070	36001217	1148	*	36000979	24	8	8	2.8300880527965e-09	4.29770704177823e-05	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	1.49945419542296e-05	Intron (ENST00000373973.7/140894, intron 8 of 11)	20	35968623	36030669	62047	1	140894	ENST00000538900.1	31447	CNBD2
chr20	41970810	41971339	530	*	41971106	23	12	5	5.85669313046822e-09	0.00200915129931811	2.25409976645566e-05	2254.09976645566	8.93256582742729e-06	893.25658274273	1360.84318371293	2.87597737230011e-05	Distal Intergenic	20	41991140	42063969	72830	1	101927182	ENST00000431589.1	-19801	NA
chr20	42190408	42191588	1181	*	42190935	33	10	12	2.66453525910038e-14	5.95337987685518e-07	3.23414314317552e-05	3234.14314317552	7.44380485618941e-06	744.380485618941	2489.76265755658	3.97378673176895e-10	Intron (ENST00000356100.6/11122, intron 16 of 30)	20	42014034	42015478	1445	2	105372622	ENST00000412348.1	-174930	NA
chr20	45342969	45344349	1381	*	45344146	21	12	9	9.37454739391441e-08	0.00894362197789023	2.05809109111169e-05	2058.09109111169	8.93256582742729e-06	893.25658274273	1164.83450836896	0.000337792206387103	Intron (ENST00000372733.3/6385, intron 1 of 4)	20	45325288	45348424	23137	2	6385	ENST00000372733.3	4075	SDC4
chr20	47174133	47174980	848	*	47174645	32	16	4	2.58547627751682e-11	0.000248745634284897	3.13613880550353e-05	3136.13880550353	1.19100877699031e-05	1191.00877699031	1945.13002851323	2.1745961678247e-07	Intron (ENST00000357410.7/2139, intron 12 of 13)	20	47166967	47167058	92	1	100500814	ENST00000584070.1	7166	MIR3616
chr20	47204102	47205125	1024	*	47204301	31	12	3	1.81032966395378e-11	1.78778091690646e-05	3.03813446783155e-05	3038.13446783155	8.93256582742729e-06	893.25658274273	2144.87788508882	1.56345602690086e-07	Distal Intergenic	20	47166967	47167058	92	1	100500814	ENST00000584070.1	37135	MIR3616
chr20	47273361	47274772	1412	*	47274477	50	39	15	1.25888188762247e-12	0.00803976007919049	4.90021688359927e-05	4900.21688359927	2.90308389391387e-05	2903.08389391387	1997.1329896854	1.43106694288169e-08	Intron (ENST00000311275.11/23613, intron 11 of 21)	20	47210413	47298900	88488	2	23613	ENST00000467200.6	24128	ZMYND8
chr20	47389897	47390422	526	*	47390096	23	9	2	8.46662090436823e-08	0.00043230499451008	2.25409976645566e-05	2254.09976645566	6.69942437057047e-06	669.942437057047	1584.15732939862	0.000307831619834304	Distal Intergenic	20	47391925	47400797	8873	2	102723442	ENST00000655691.1	10375	NA
chr20	47452739	47453936	1198	*	47453470	39	24	8	8.33343394290864e-11	0.00103083585181918	3.82216916920743e-05	3822.16916920743	1.78651316548546e-05	1786.51316548546	2035.65600372197	6.31643312106287e-07	Distal Intergenic	20	47391929	47412327	20399	2	102723442	ENST00000437920.1	-40412	NA
chr20	47455082	47456422	1341	*	47455496	77	61	7	0	0.00200018279478575	7.54633400074287e-05	7546.33400074287	4.54072096227554e-05	4540.72096227554	3005.61303846733	0	Distal Intergenic	20	47391929	47412327	20399	2	102723442	ENST00000437920.1	-42755	NA
chr20	47487170	47488460	1291	*	47487635	42	14	8	4.11759515372978e-12	2.21621737628297e-08	4.11618218222338e-05	4116.18218222339	1.04213267986652e-05	1042.13267986652	3074.04950235687	4.18428460810921e-08	Distal Intergenic	20	47501887	47656872	154986	1	8202	ENST00000371998.8	-13427	NCOA3
chr20	47492926	47494047	1122	*	47493361	60	45	8	0	0.00206663153250486	5.88026026031912e-05	5880.26026031912	3.34971218528524e-05	3349.71218528524	2530.54807503389	0	Exon (ENST00000364872.1/ENST00000364872.1, exon 1 of 1)	20	47501887	47656872	154986	1	8202	ENST00000371998.8	-7840	NCOA3
chr20	47567808	47568705	898	*	47568019	33	19	6	4.97247776287679e-09	0.00145090110278134	3.23414314317552e-05	3234.14314317552	1.41432292267599e-05	1414.32292267599	1819.82022049953	2.48042915831906e-05	Intron (ENST00000371998.8/8202, intron 1 of 22)	20	47622958	47624073	1116	1	8202	ENST00000490248.1	-54253	NCOA3
chr20	47598894	47600173	1280	*	47599702	48	26	12	9.55414636294449e-11	3.34038593208241e-05	4.7042082082553e-05	4704.2082082553	1.93538926260925e-05	1935.38926260925	2768.81894564605	7.15748208211636e-07	Intron (ENST00000371998.8/8202, intron 2 of 22)	20	47622958	47624073	1116	1	8202	ENST00000490248.1	-22785	NCOA3
chr20	47791577	47792309	733	*	47792071	48	33	5	0	0.00256670185821339	4.7042082082553e-05	4704.2082082553	2.45645560254251e-05	2456.45560254251	2247.75260571279	0	Distal Intergenic	20	47657406	47786616	129211	2	55959	ENST00000484875.5	-4961	SULF2
chr20	48064667	48065994	1328	*	48065276	83	45	15	0	1.89716149356922e-06	8.13436002677478e-05	8134.36002677479	3.34971218528524e-05	3349.71218528524	4784.64784148955	0	Distal Intergenic	20	48025245	48060271	35027	1	105372639	ENST00000653312.1	39422	NA
chr20	48294999	48295981	983	*	48295594	38	11	8	1.13353770814228e-12	3.63715571927159e-06	3.72416483153544e-05	3724.16483153544	8.18818534180835e-06	818.818534180835	2905.34629735461	1.29947068605782e-08	Distal Intergenic	20	48359884	48367226	7343	1	284749	ENST00000666125.1	-63903	LINC00494
chr20	48863715	48865108	1394	*	48864897	42	13	6	0	7.40931488829588e-07	4.11618218222338e-05	4116.18218222339	9.67694631304624e-06	967.694631304624	3148.48755091876	0	Distal Intergenic	20	48821688	48849458	27771	2	57580	ENST00000618168.1	-14257	PREX1
chr20	50414898	50415313	416	*	50415110	25	12	2	5.14451103938995e-09	0.00312864653518374	2.45010844179963e-05	2450.10844179963	8.93256582742729e-06	893.25658274273	1556.8518590569	2.55744282108804e-05	Distal Intergenic	20	50299876	50321486	21611	2	101927586	ENST00000689787.1	-93412	LINC01271
chr20	50726923	50728459	1537	*	50727576	115	87	13	0	0.00045649698534489	0.000112704988322783	11270.4988322783	6.47611022488479e-05	6476.11022488479	4794.38860739353	0	Distal Intergenic	20	50731580	50753741	22162	1	84612	ENST00000371610.7	-3121	PARD6B
chr20	50763879	50764381	503	*	50764085	34	15	3	1.16906484493029e-13	8.32787957232295e-05	3.3321474808475e-05	3332.1474808475	1.11657072842841e-05	1116.57072842841	2215.57675241909	1.60253518540316e-09	Distal Intergenic	20	50794894	50877177	82284	1	55653	ENST00000358791.9	-30513	BCAS4
chr20	50798172	50799631	1460	*	50799210	55	26	9	0	9.83980435242948e-07	5.39023857195919e-05	5390.23857195919	1.93538926260925e-05	1935.38926260925	3454.84930934995	0	Intron (ENST00000358791.9/55653, intron 1 of 5)	20	50795100	50833020	37921	1	55653	ENST00000485049.1	3072	BCAS4
chr20	51387205	51387807	603	*	51387496	30	11	6	9.35718169614574e-12	2.92007961903984e-05	2.94013013015956e-05	2940.13013015956	8.18818534180835e-06	818.818534180835	2121.31159597873	8.61219497126444e-08	3' UTR	20	51391409	51399219	7811	2	4773	ENST00000496054.1	11412	NFATC2
chr20	51446903	51447942	1040	*	51447447	39	21	6	1.11022302462516e-16	0.000578621308328198	3.82216916920743e-05	3822.16916920743	1.56319901979978e-05	1563.19901979978	2258.97014940765	2.48361670735559e-12	Intron (ENST00000396009.7/4773, intron 6 of 9)	20	51452905	51452977	73	2	100422889	ENST00000582236.1	5035	MIR3194
chr20	51910294	51911615	1322	*	51910902	50	33	13	0	0.00160596828019366	4.90021688359927e-05	4900.21688359927	2.45645560254251e-05	2456.45560254251	2443.76128105676	0	Distal Intergenic	20	51831797	51862912	31116	2	101927678	ENST00000438154.1	-47382	LINC01429
chr20	51984623	51985760	1138	*	51985314	66	46	14	0	0.000429150542182399	6.46828628635103e-05	6468.28628635103	3.42415023384713e-05	3424.15023384713	3044.1360525039	0	Distal Intergenic	20	52072685	52096480	23796	1	105372664	ENST00000665639.1	-86925	NA
chr20	53642364	53643443	1080	*	53642828	72	69	8	0	0.00414746287939549	7.05631231238295e-05	7056.31231238295	5.13622535077069e-05	5136.22535077069	1920.08696161225	0	Distal Intergenic	20	53582925	53609907	26983	2	7764	ENST00000540425.1	-32457	ZNF217
chr20	53661304	53662617	1314	*	53662400	30	19	5	9.108626042309e-08	0.00110241240467746	2.94013013015956e-05	2940.13013015956	1.41432292267599e-05	1414.32292267599	1525.80720748357	0.000329315371856159	Distal Intergenic	20	53582925	53609907	26983	2	7764	ENST00000540425.1	-51397	ZNF217
chr20	53680049	53680868	820	*	53680368	44	31	4	6.66133814775094e-16	0.000294220073925988	4.31219085756736e-05	4312.19085756736	2.30757950541872e-05	2307.57950541872	2004.61135214864	1.38441602268079e-11	Distal Intergenic	20	53738728	53741797	3070	1	124904933	ENST00000663196.1	-57860	NA
chr20	53786108	53787582	1475	*	53786561	129	132	10	0	0.00321904337873913	0.000126425595596861	12642.5595596861	9.82582241017002e-05	9825.82241017002	2816.73714951609	0	Distal Intergenic	20	53738728	53741797	3070	1	124904933	ENST00000663196.1	47380	NA
chr20	53800663	53802064	1402	*	53801190	69	52	9	0	3.66727306165826e-05	6.76229929936699e-05	6762.29929936699	3.87077852521849e-05	3870.77852521849	2891.5207741485	0	Exon (ENST00000423233.1/ENST00000423233.1, exon 1 of 2)	20	53738728	53741797	3070	1	124904933	ENST00000663196.1	61935	NA
chr20	53905427	53906854	1428	*	53906651	35	14	5	8.66701821422566e-10	1.0557188778737e-06	3.43015181851949e-05	3430.15181851949	1.04213267986652e-05	1042.13267986652	2388.01913865297	5.26781694117927e-06	Distal Intergenic	20	53875252	53875557	306	2	391257	ENST00000497904.1	-29870	NA
chr20	54067445	54071336	3892	*	54069392	110	63	14	0	1.87072579649339e-13	0.000107804771439184	10780.4771439184	4.68959705939933e-05	4689.59705939933	6090.88008451906	0	Promoter	20	54068408	54068485	78	2	100616225	ENST00000577874.1	0	MIR4756
chr20	54132507	54133263	757	*	54132894	34	18	6	2.07937844720618e-09	7.04590817747208e-05	3.3321474808475e-05	3332.1474808475	1.33988487411409e-05	1339.88487411409	1992.26260673341	1.13532019082713e-05	Distal Intergenic	20	54154370	54157298	2929	2	1591	ENST00000460643.1	24035	CYP24A1
chr20	54148486	54149901	1416	*	54149116	31	16	6	3.58033183101014e-08	0.000121488664067249	3.03813446783155e-05	3038.13446783155	1.19100877699031e-05	1191.00877699031	1847.12569084124	0.000143095202247765	Distal Intergenic	20	54154370	54157298	2929	2	1591	ENST00000460643.1	7397	CYP24A1
chr20	54194697	54197066	2370	*	54195413	83	28	17	0	0	8.13436002677478e-05	8134.36002677479	2.08426535973304e-05	2084.26535973304	6050.09466704175	0	Distal Intergenic	20	54208087	54219961	11875	1	5203	ENST00000371419.7	-11021	PFDN4
chr20	54268647	54269932	1286	*	54269166	37	26	11	1.14833664799363e-09	0.00156016852959417	3.62616049386346e-05	3626.16049386346	1.93538926260925e-05	1935.38926260925	1690.77123125421	6.73804202972878e-06	Exon (ENST00000650710.1/ENST00000650710.1, exon 3 of 3)	20	54208428	54214410	5983	1	5203	ENST00000474326.1	60219	PFDN4
chr20	56758123	56759615	1493	*	56758797	27	10	10	6.7211246457255e-08	0.000111510742880294	2.6461171171436e-05	2646.1171171436	7.44380485618941e-06	744.380485618941	1901.73663152466	0.000248862541477134	Distal Intergenic	20	56630234	56631547	1314	1	7022	ENST00000416606.1	127889	TFAP2C
chr20	56813467	56814800	1334	*	56814521	33	12	15	2.19444042937056e-08	9.82668749172078e-06	3.23414314317552e-05	3234.14314317552	8.93256582742729e-06	893.25658274273	2340.88656043279	9.13313064810002e-05	Distal Intergenic	20	56630234	56631547	1314	1	7022	ENST00000416606.1	183233	TFAP2C
chr20	56935797	56936989	1193	*	56936706	35	18	8	5.92592641623924e-12	0.000526034854247182	3.43015181851949e-05	3430.15181851949	1.33988487411409e-05	1339.88487411409	2090.26694440539	5.71054441498403e-08	Distal Intergenic	20	57116566	57119543	2978	2	105372685	ENST00000671579.1	182554	NA
chr20	57108478	57109353	876	*	57108913.5	36	20	2	5.55111512312578e-16	0.00164115181324531	3.52815615619147e-05	3528.15615619147	1.48876097123788e-05	1488.76097123788	2039.39518495359	1.16117144759482e-11	Distal Intergenic	20	57116566	57119543	2978	2	105372685	ENST00000671579.1	10190	NA
chr20	57275105	57275817	713	*	57275417	25	10	4	1.30709705281618e-08	0.000763826388493816	2.45010844179963e-05	2450.10844179963	7.44380485618941e-06	744.380485618941	1705.72795618069	5.7679542935794e-05	Intron (ENST00000412321.1/ENST00000412321.1, intron 1 of 1)	20	57168753	57266641	97889	2	655	ENST00000395863.8	-8464	BMP7
chr20	57710574	57711352	779	*	57710879	30	10	10	5.7550575416343e-10	2.29242609247615e-05	2.94013013015956e-05	2940.13013015956	7.44380485618941e-06	744.380485618941	2195.74964454062	3.62090011157877e-06	Promoter	20	57648392	57710589	62198	2	56937	ENST00000347215.8	0	PMEPA1
chr20	58111856	58112575	720	*	58112102	25	9	6	2.35024844030818e-09	0.00026380920384006	2.45010844179963e-05	2450.10844179963	6.69942437057047e-06	669.942437057047	1780.16600474259	1.25972612499155e-05	Distal Intergenic	20	58150902	58161150	10249	1	128602	ENST00000371168.4	-38327	C20orf85
chr20	59986981	59988337	1357	*	59988035	53	36	12	0	1.91921436631937e-07	5.19422989661522e-05	5194.22989661522	2.67976974822819e-05	2679.76974822819	2514.46014838704	0	Promoter	20	59989106	60034011	44906	1	60437	ENST00000370991.7	-769	CDH26
chr21	14876857	14878121	1265	*	14877825	30	13	22	1.47592271737551e-10	9.88799221890435e-06	2.94013013015956e-05	2940.13013015956	9.67694631304624e-06	967.694631304624	1972.43549885494	1.05420218142702e-06	Intron (ENST00000625278.3/107987295, intron 1 of 3)	21	14837182	14881910	44729	2	107987295	ENST00000412426.5	3789	NA
chr21	15164557	15165523	967	*	15164756	24	14	8	6.81688572257144e-09	0.00091687497665538	2.35210410412765e-05	2352.10410412765	1.04213267986652e-05	1042.13267986652	1309.97142426113	3.30218350185259e-05	Distal Intergenic	21	15102313	15138649	36337	2	107985483	ENST00000674143.1	-25908	NA
chr21	18569200	18569729	530	*	18569429	20	11	5	1.01054962398095e-07	0.00106585794718128	1.96008675343971e-05	1960.08675343971	8.18818534180835e-06	818.818534180835	1141.26821925887	0.000362142299401725	Intron (ENST00000437492.6/101927797, intron 3 of 4)	21	18365140	18485879	120740	2	5651	ENST00000422787.1	-83321	TMPRSS15
chr21	21062422	21063734	1313	*	21063083	27	35	10	1.11571085703588e-10	0.00336656195409912	2.6461171171436e-05	2646.1171171436	2.60533169966629e-05	2605.33169966629	40.7854174773106	8.14985542772261e-07	Intron (ENST00000400546.6/4685, intron 1 of 17)	21	20998409	21543329	544921	1	4685	ENST00000400546.6	64013	NCAM2
chr21	22536498	22537132	635	*	22536827	26	7	7	1.21609167180736e-10	3.94205232490119e-06	2.54811277947162e-05	2548.11277947162	5.21066339933259e-06	521.066339933259	2027.04643953836	8.78351385256339e-07	Distal Intergenic	21	22209939	22420819	210881	1	107985508	ENST00000444130.1	326559	NA
