seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr17	56869691	56870897	1207	*	56870694	27	6	12	6.75860145626928e-10	2.05992158719415e-06	2.6461171171436e-05	2646.1171171436	4.46628291371365e-06	446.628291371365	2199.48882577224	5.05583008316789e-06	Intron (ENST00000648772.1/124904036, intron 8 of 12)	17	56862186	56863289	1104	1	8526	ENST00000570738.1	7505	DGKE
chr17	58575301	58576345	1045	*	58575914	27	14	9	4.21737100797515e-09	0.000223637501764351	2.6461171171436e-05	2646.1171171436	1.04213267986652e-05	1042.13267986652	1603.98443727709	2.65739697116171e-05	Intron (ENST00000349033.10/56155, intron 21 of 31)	17	58565752	58573251	7500	2	56155	ENST00000581147.1	-2050	TEX14
chr17	58639511	58640144	634	*	58639876	25	2	5	7.51190498693433e-09	4.95194441008096e-09	2.45010844179963e-05	2450.10844179963	1.48876097123788e-06	148.876097123788	2301.23234467585	4.53569420479284e-05	Intron (ENST00000349033.10/56155, intron 2 of 31)	17	58659125	58659306	182	2	124904122	ENST00000702614.1	19162	NA
chr17	58740899	58741634	736	*	58741118	49	23	5	0	6.43923536713942e-09	4.80221254592728e-05	4802.21254592728	1.71207511692356e-05	1712.07511692356	3090.13742900372	0	Distal Intergenic	17	58732332	58734331	2000	1	5889	ENST00000461706.1	8567	RAD51C
chr17	58900129	58900984	856	*	58900616.5	40	29	7	2.22044604925031e-16	0.000584722633999224	3.92017350687941e-05	3920.17350687941	2.15870340829493e-05	2158.70340829493	1761.47009858449	5.18750512631309e-12	Intron (ENST00000308249.4/22843, intron 1 of 6)	17	58982651	59012407	29757	2	4591	ENST00000583945.5	111423	TRIM37
chr17	59093107	59095705	2599	*	59094612	75	37	21	0	4.78428408001719e-12	7.3503253253989e-05	7350.3253253989	2.75420779679008e-05	2754.20779679008	4596.11752860882	0	Intron (ENST00000393066.7/4591, intron 2 of 24)	17	59079798	59106459	26662	2	4591	ENST00000580122.5	10754	TRIM37
chr17	59832731	59833500	770	*	59833124	51	34	9	0	2.73996867997672e-05	4.99822122127125e-05	4998.22122127125	2.5308936511044e-05	2530.8936511044	2467.32757016685	0	Intron (ENST00000585847.6/81671, intron 9 of 10)	17	59837237	59840593	3357	1	81671	ENST00000710771.1	-3737	VMP1
chr17	60030855	60031476	622	*	60031092	64	48	4	0	2.53266406429198e-05	6.27227761100706e-05	6272.27761100706	3.57302633097092e-05	3573.02633097092	2699.25128003615	0	Distal Intergenic	17	60043025	60043105	81	2	100616210	ENST00000583979.1	11629	MIR4737
chr17	60344696	60345600	905	*	60345133	48	26	12	3.5527136788005e-15	2.71015234465377e-06	4.7042082082553e-05	4704.2082082553	1.93538926260925e-05	1935.38926260925	2768.81894564605	6.91667350175078e-11	Exon (ENST00000300896.9/84669, exon 2 of 34)	17	60301599	60305228	3630	2	84669	ENST00000586881.1	-39468	USP32
chr17	60355896	60357064	1169	*	60356539	35	23	10	1.82761028533207e-10	0.000914190066226062	3.43015181851949e-05	3430.15181851949	1.71207511692356e-05	1712.07511692356	1718.07670159592	1.54614710155074e-06	Intron (ENST00000300896.9/84669, intron 1 of 33)	17	60301450	60391928	90479	2	84669	ENST00000589761.1	34864	USP32
chr17	60567362	60568518	1157	*	60568041	53	24	13	0	9.19952991562667e-09	5.19422989661522e-05	5194.22989661522	1.78651316548546e-05	1786.51316548546	3407.71673112976	0	Intron (ENST00000592917.1/388406, intron 2 of 3)	17	60564547	60586623	22077	1	388406	ENST00000592917.1	2815	RP11-15E18.4
chr17	61230385	61231501	1117	*	61231110	45	26	7	1.11022302462516e-16	2.39461564512933e-05	4.41019519523934e-05	4410.19519523934	1.93538926260925e-05	1935.38926260925	2474.80593263009	2.67609391436786e-12	Intron (ENST00000407086.8/54828, intron 22 of 23)	17	61245216	61392831	147616	1	54828	ENST00000592702.5	-13715	BCAS3
chr17	61360114	61361506	1393	*	61360713	74	47	13	0	7.03736589002801e-08	7.25232098772692e-05	7252.32098772692	3.49858828240902e-05	3498.58828240902	3753.73270531789	0	Intron (ENST00000407086.8/54828, intron 22 of 23)	17	61393456	61394062	607	2	103689912	ENST00000592377.1	32556	TBX2-AS1
chr17	61722585	61724092	1508	*	61723257	196	183	24	0	5.99791932565097e-07	0.000192088501837091	19208.8501837091	0.000136221628868266	13622.1628868266	5586.68729688251	0	Intron (ENST00000682755.1/83990, intron 14 of 17)	17	61681480	61716771	35292	2	83990	ENST00000684626.1	-5814	BRIP1
chr17	62819232	62820392	1161	*	62820027	31	14	7	3.36841665671272e-12	0.000128724546632486	3.03813446783155e-05	3038.13446783155	1.04213267986652e-05	1042.13267986652	1996.00178796503	4.22738795851324e-08	Intron (ENST00000584542.1/101927877, intron 1 of 1)	17	62808500	62836371	27872	1	101927877	ENST00000584542.1	10732	RP11-453A12.1
chr17	62887765	62888999	1235	*	62888544	52	29	11	0	1.67502484299531e-05	5.09622555894324e-05	5096.22555894324	2.15870340829493e-05	2158.70340829493	2937.52215064831	0	Distal Intergenic	17	62944215	62944312	98	1	693218	ENST00000384821.1	-55216	MIR633
chr17	62950154	62950877	724	*	62950461	35	13	6	7.99360577730113e-15	2.79602042618787e-06	3.43015181851949e-05	3430.15181851949	9.67694631304624e-06	967.694631304624	2462.45718721486	1.48033682872837e-10	Exon (ENST00000580149.1/ENST00000580149.1, exon 1 of 1)	17	62944215	62944312	98	1	693218	ENST00000384821.1	5939	MIR633
chr17	64073608	64075155	1548	*	64074820	39	9	11	2.22044604925031e-16	1.04132891198816e-09	3.82216916920743e-05	3822.16916920743	6.69942437057047e-06	669.942437057047	3152.22673215038	5.18750512631309e-12	Exon (ENST00000584041.1/2081, exon 5 of 5)	17	64067860	64072096	4237	2	2081	ENST00000579249.1	-1512	ERN1
chr17	67490894	67491559	666	*	67491356	24	3	3	1.78390879845836e-09	1.57480436024926e-07	2.35210410412765e-05	2352.10410412765	2.23314145685682e-06	223.314145685682	2128.78995844197	1.2285581682894e-05	Intron (ENST00000580974.6/26207, intron 1 of 9)	17	67471489	67471585	97	2	693131	ENST00000582790.2	-19309	MIR548D2
chr18	2385025	2386197	1173	*	2385423	25	7	11	1.47334655586917e-09	1.53371112935341e-05	2.45010844179963e-05	2450.10844179963	5.21066339933259e-06	521.066339933259	1929.04210186638	1.02867295288926e-05	Intron (ENST00000639316.2/105371956, intron 1 of 4)	18	2043674	2489426	445753	2	105371956	ENST00000639316.2	103229	NA
chr18	3235248	3236769	1522	*	3236566	27	4	8	1.6206314068512e-10	3.26121578630989e-08	2.6461171171436e-05	2646.1171171436	2.97752194247576e-06	297.752194247576	2348.36492289603	1.3983093230435e-06	Exon (ENST00000580139.1/ENST00000580139.1, exon 4 of 5)	18	3247481	3256227	8747	1	10627	ENST00000579226.5	-10712	MYL12A
chr18	3595196	3596675	1480	*	3596175	28	10	10	5.58708634912364e-11	9.40538107718769e-06	2.74412145481559e-05	2744.12145481559	7.44380485618941e-06	744.380485618941	1999.74096919665	5.35288344431473e-07	Promoter	18	3594449	3610091	15643	1	84777	ENST00000715380.1	747	NA
chr18	9704401	9705776	1376	*	9705180	28	12	14	9.64998081443014e-11	0.000165357667211374	2.74412145481559e-05	2744.12145481559	8.93256582742729e-06	893.25658274273	1850.86487207286	8.74869565109267e-07	Distal Intergenic	18	9708275	9859469	151195	1	11031	ENST00000578734.5	-2499	RAB31
chr18	9898350	9899501	1152	*	9899134	29	6	12	1.67790226157649e-11	9.68946612944777e-08	2.84212579248758e-05	2842.12579248758	4.46628291371365e-06	446.628291371365	2395.49750111621	1.8199954145981e-07	Distal Intergenic	18	9886014	9886930	917	1	84203	ENST00000426718.3	12336	TXNDC2
chr18	23684291	23685085	795	*	23684782	27	6	9	7.19792003778252e-11	1.1148874657918e-06	2.6461171171436e-05	2646.1171171436	4.46628291371365e-06	446.628291371365	2199.48882577224	6.70580751819325e-07	Distal Intergenic	18	23689453	23955066	265614	1	3909	ENST00000313654.14	-4368	LAMA3
chr18	60053755	60054776	1022	*	60054108	33	16	12	1.26565424807268e-14	0.000156907250209004	3.23414314317552e-05	3234.14314317552	1.19100877699031e-05	1191.00877699031	2043.13436618521	2.26114194035176e-10	Distal Intergenic	18	60125033	60161195	36163	1	130572099	ENST00000588794.1	-70257	NA
chr18	62485350	62486193	844	*	62485910	29	9	5	1.63813407283442e-12	9.15480387053691e-07	2.84212579248758e-05	2842.12579248758	6.69942437057047e-06	669.942437057047	2172.18335543053	2.21120287956388e-08	Distal Intergenic	18	62523025	62578579	55555	1	54877	ENST00000269499.10	-36832	ZCCHC2
chr19	10938929	10939974	1046	*	10939692	35	11	5	9.99200722162641e-16	0.000281150827508569	3.43015181851949e-05	3430.15181851949	8.18818534180835e-06	818.818534180835	2611.33328433865	2.12216118803717e-11	Distal Intergenic	19	10928811	10930254	1444	1	90580	ENST00000270502.7	10118	C19orf52
chr19	16003390	16004146	757	*	16003842	24	4	8	2.83476098150715e-09	1.33540337377003e-06	2.35210410412765e-05	2352.10410412765	2.97752194247576e-06	297.752194247576	2054.35190988007	1.84357678857238e-05	Distal Intergenic	19	16015287	16018953	3667	1	126536	ENST00000546512.5	-11141	LINC00661
chr19	19595261	19595988	728	*	19595559	25	9	4	2.66878519283864e-10	0.000267665795930627	2.45010844179963e-05	2450.10844179963	6.69942437057047e-06	669.942437057047	1780.16600474259	2.19724202396554e-06	Intron (ENST00000557978.6/80714, intron 2 of 7)	19	19570226	19579954	9729	2	80714	ENST00000559735.1	-15307	PBX4
chr19	37331376	37332275	900	*	37331601	23	15	6	3.23012927516686e-09	0.000919768813022137	2.25409976645566e-05	2254.09976645566	1.11657072842841e-05	1116.57072842841	1137.52903802725	2.08729441785877e-05	Intron (ENST00000591471.5/284459, intron 4 of 8)	19	37334624	37362299	27676	1	284459	ENST00000592768.5	-2349	HKR1
chr2	9167637	9169018	1382	*	9168387.5	28	15	9	2.54667398280617e-11	0.00020092550137174	2.74412145481559e-05	2744.12145481559	1.11657072842841e-05	1116.57072842841	1627.55072638718	2.61351327736321e-07	Distal Intergenic	2	9206765	9405683	198919	1	8853	ENST00000315273.4	-37747	ASAP2
chr2	11498205	11499199	995	*	11498905	53	46	8	0	9.41802172247375e-05	5.19422989661522e-05	5194.22989661522	3.42415023384713e-05	3424.15023384713	1770.07966276809	0	Intron (ENST00000628795.2/9687, intron 1 of 2)	2	11482341	11562544	80204	1	9687	ENST00000628795.2	15864	GREB1
chr2	33069794	33070690	897	*	33070286	24	7	6	1.58158153240606e-09	1.95740218926765e-05	2.35210410412765e-05	2352.10410412765	5.21066339933259e-06	521.066339933259	1831.03776419439	1.09918758364715e-05	Intron (ENST00000404816.7/4052, intron 3 of 33)	2	33134406	33188676	54271	1	4052	ENST00000432635.1	-63716	LTBP1
chr2	35297047	35298500	1454	*	35297657	44	24	22	0	2.3131758646322e-06	4.31219085756736e-05	4312.19085756736	1.78651316548546e-05	1786.51316548546	2525.6776920819	0	Distal Intergenic	2	35159599	35170349	10751	1	107985808	ENST00000587255.5	137448	NA
chr2	38461929	38463018	1090	*	38462406	35	10	7	2.33146835171283e-15	1.49286584538721e-07	3.43015181851949e-05	3430.15181851949	7.44380485618941e-06	744.380485618941	2685.77133290055	4.68936721683269e-11	Promoter	2	38458637	38463114	4478	2	101929596	ENST00000437979.1	96	NA
chr2	46966264	46967525	1262	*	46967266	25	7	8	9.72174785118796e-10	1.52877266764717e-05	2.45010844179963e-05	2450.10844179963	5.21066339933259e-06	521.066339933259	1929.04210186638	7.01332432073735e-06	Intron (ENST00000698500.1/57217, intron 6 of 21)	2	46978118	47005994	27877	1	57217	ENST00000474321.6	-10593	TTC7A
chr2	58010337	58011389	1053	*	58010934	30	8	11	7.5905948193622e-13	6.72269222512512e-08	2.94013013015956e-05	2940.13013015956	5.95504388495153e-06	595.504388495153	2344.62574166441	1.06729315539776e-08	Intron (ENST00000648897.1/7444, intron 1 of 18)	2	58046642	58159920	113279	1	7444	ENST00000412104.6	-35253	VRK2
chr2	74794454	74795568	1115	*	74795330	27	14	9	1.51624490740687e-10	0.000732127237623503	2.6461171171436e-05	2646.1171171436	1.04213267986652e-05	1042.13267986652	1603.98443727709	1.3157184859125e-06	Intron (ENST00000690069.1/102724497, intron 3 of 3)	2	74723873	74778780	54908	2	102724482	ENST00000674157.1	-15674	NA
chr2	74897255	74898345	1091	*	74897930	36	22	10	8.88178419700125e-16	0.000660896440578873	3.52815615619147e-05	3528.15615619147	1.63763706836167e-05	1637.63706836167	1890.5190878298	1.91312245793107e-11	Distal Intergenic	2	74918148	74932794	14647	1	102724515	ENST00000435984.1	-19803	NA
chr2	101395760	101396889	1130	*	101396609	28	10	9	2.45201636772663e-11	3.41234154017656e-05	2.74412145481559e-05	2744.12145481559	7.44380485618941e-06	744.380485618941	1999.74096919665	2.54165974290688e-07	Distal Intergenic	2	101345550	101387503	41954	2	200407	ENST00000324768.6	-8257	CREG2
chr2	105455189	105456220	1032	*	105455437	26	6	7	1.4831991190789e-10	2.36488067695273e-06	2.54811277947162e-05	2548.11277947162	4.46628291371365e-06	446.628291371365	2101.48448810025	1.29443986843066e-06	Distal Intergenic	2	105385897	105438513	52617	2	2274	ENST00000607522.1	-16676	FHL2
chr2	111705491	111706514	1024	*	111705913	31	3	6	1.83408843668076e-13	7.24773574489745e-11	3.03813446783155e-05	3038.13446783155	2.23314145685682e-06	223.314145685682	2814.82032214586	2.79916733901256e-09	Intron (ENST00000643447.1/64682, intron 9 of 11)	2	111429324	111699033	269710	2	541471	ENST00000644013.1	-6458	MIR4435-2HG
chr2	113307871	113308474	604	*	113308090	23	3	5	4.36051195151776e-09	6.20520428606941e-06	2.25409976645566e-05	2254.09976645566	2.23314145685682e-06	223.314145685682	2030.78562076998	2.74190255427945e-05	Distal Intergenic	2	113325009	113430988	105980	1	101927400	ENST00000690999.1	-16535	NA
chr2	129864236	129865542	1307	*	129865002	40	19	9	0	2.50346480357155e-06	3.92017350687941e-05	3920.17350687941	1.41432292267599e-05	1414.32292267599	2505.85058420343	0	Intron (ENST00000641154.1/105373615, intron 3 of 5)	2	129825126	129877404	52279	2	105373615	ENST00000641154.1	11862	NA
chr2	131668230	131669540	1311	*	131668973	36	14	8	2.22044604925031e-16	2.45517219887859e-08	3.52815615619147e-05	3528.15615619147	1.04213267986652e-05	1042.13267986652	2486.02347632496	5.18750512631309e-12	Intron (ENST00000652878.1/29798, intron 1 of 5)	2	131682475	131767404	84930	1	29798	ENST00000657415.1	-12935	NA
chr2	137178978	137180498	1521	*	137179608	24	9	13	2.4216683103262e-09	2.59158356911149e-05	2.35210410412765e-05	2352.10410412765	6.69942437057047e-06	669.942437057047	1682.1616670706	1.59542134822587e-05	Intron (ENST00000409968.6/80731, intron 7 of 27)	2	137155960	137170915	14956	1	80731	ENST00000485379.1	23018	THSD7B
chr2	137508008	137509388	1381	*	137508955	24	10	10	2.57862164954048e-09	7.45865806269785e-05	2.35210410412765e-05	2352.10410412765	7.44380485618941e-06	744.380485618941	1607.72361850871	1.69148557818771e-05	Intron (ENST00000409968.6/80731, intron 15 of 27)	2	137642243	137655640	13398	1	80731	ENST00000480352.1	-132855	THSD7B
chr2	141501479	141502763	1285	*	141502359	43	55	12	0	6.69544045668324e-05	4.21418651989537e-05	4214.18651989537	4.09409267090418e-05	4094.09267090418	120.093848991195	0	Intron (ENST00000389484.8/53353, intron 2 of 90)	2	141805364	141810401	5038	2	53353	ENST00000486364.1	307638	LRP1B
chr2	148244286	148245249	964	*	148244971	32	9	11	5.11812814352197e-14	2.25630393257958e-08	3.13613880550353e-05	3136.13880550353	6.69942437057047e-06	669.942437057047	2466.19636844648	8.49418530655583e-10	Exon (ENST00000637445.1/55777, exon 4 of 4)	2	148233348	148330534	97187	1	55777	ENST00000636948.1	10938	MBD5
chr2	160241486	160243051	1566	*	160242118	25	12	11	1.68297731306666e-09	0.000433906151516061	2.45010844179963e-05	2450.10844179963	8.93256582742729e-06	893.25658274273	1556.8518590569	1.16168197525145e-05	Intron (ENST00000485635.2/3694, intron 1 of 9)	2	160257720	160267184	9465	2	100505984	ENST00000655410.1	24133	ITGB6
chr2	161159211	161160055	845	*	161159605	28	8	10	2.70734545892992e-11	2.10999110183963e-07	2.74412145481559e-05	2744.12145481559	5.95504388495153e-06	595.504388495153	2148.61706632044	2.759237458233e-07	Promoter	2	161096231	161160224	63994	2	105373719	ENST00000425470.1	169	NA
chr2	161871687	161872874	1188	*	161872210	35	25	10	1.4432899320127e-15	2.92801268941822e-06	3.43015181851949e-05	3430.15181851949	1.86095121404735e-05	1860.95121404735	1569.20060447213	2.98193321886705e-11	Exon (ENST00000375514.9/57282, exon 8 of 27)	2	161994961	162017551	22591	2	1803	ENST00000491591.5	144677	DPP4
chr2	162555188	162555860	673	*	162555560	26	13	6	1.76778480742712e-10	9.98640238052406e-05	2.54811277947162e-05	2548.11277947162	9.67694631304624e-06	967.694631304624	1580.418148167	1.49971258624677e-06	Intron (ENST00000332142.10/90134, intron 2 of 15)	2	162501985	162528360	26376	2	90134	ENST00000477019.1	-26828	KCNH7
chr2	163856144	163857397	1254	*	163857125	37	13	13	5.55111512312578e-16	1.9576862353432e-10	3.62616049386346e-05	3626.16049386346	9.67694631304624e-06	967.694631304624	2658.46586255883	1.248843826705e-11	Intron (ENST00000666867.1/ENST00000666867.1, intron 3 of 4)	2	163593396	163736012	142617	2	55137	ENST00000409634.5	-120132	FIGN
chr2	173048509	173050039	1531	*	173049100	27	9	17	2.74591127613633e-10	7.83154007732989e-06	2.6461171171436e-05	2646.1171171436	6.69942437057047e-06	669.942437057047	1976.17468008656	2.24788586607995e-06	Promoter	2	173048128	173051954	3827	1	11069	ENST00000484645.1	381	RAPGEF4
chr2	190786530	190787358	829	*	190786940	28	3	4	8.73379146781872e-12	1.43221301485141e-09	2.74412145481559e-05	2744.12145481559	2.23314145685682e-06	223.314145685682	2520.80730912991	9.8608012175311e-08	Intron (ENST00000676095.2/ENST00000676095.2, intron 2 of 8)	2	190753852	190761338	7487	2	124907946	ENST00000674692.1	-25192	NA
chr2	191215154	191216474	1321	*	191215664	31	17	17	5.13600273421844e-12	0.000151393917525389	3.03813446783155e-05	3038.13446783155	1.2654468255522e-05	1265.4468255522	1772.68764227935	5.99947936620924e-08	Distal Intergenic	2	191245185	191346274	101090	1	4430	ENST00000418908.5	-28711	MYO1B
chr2	200786042	200786915	874	*	200786519	62	27	10	0	5.0708626186946e-10	6.07626893566309e-05	6076.26893566309	2.00982731117114e-05	2009.82731117114	4066.44162449195	0	Intron (ENST00000487742.7/107161151, intron 24 of 25)	2	200810594	200817167	6574	1	9689	ENST00000450637.5	-23679	BZW1
chr2	207036801	207037268	468	*	207037035	28	16	4	5.72986103009043e-12	0.00036935321449405	2.74412145481559e-05	2744.12145481559	1.19100877699031e-05	1191.00877699031	1553.11267782528	6.66753412719778e-08	Distal Intergenic	2	207109987	207110073	87	2	100423036	ENST00000517199.2	72805	MIR2355
chr2	207632302	207633469	1168	*	207633043	36	9	11	6.66133814775094e-16	2.78402390030408e-09	3.52815615619147e-05	3528.15615619147	6.69942437057047e-06	669.942437057047	2858.21371913443	1.47673503595774e-11	Distal Intergenic	2	207615673	207625928	10256	2	151194	ENST00000461419.6	-6374	METTL21A
chr2	209368548	209369954	1407	*	209369507	35	20	13	7.7715611723761e-16	0.000194673097144049	3.43015181851949e-05	3430.15181851949	1.48876097123788e-05	1488.76097123788	1941.39084728161	1.71037306700903e-11	Intron (ENST00000650878.1/ENST00000650878.1, intron 2 of 2)	2	209424047	209734112	310066	1	4133	ENST00000682079.1	-54093	MAP2
chr2	209495069	209496550	1482	*	209496309	38	14	11	0	1.04276822177063e-07	3.72416483153544e-05	3724.16483153544	1.04213267986652e-05	1042.13267986652	2682.03215166893	0	Intron (ENST00000682079.1/4133, intron 1 of 15)	2	209424058	209730518	306461	1	4133	ENST00000199940.10	71011	MAP2
chr2	212912130	212913552	1423	*	212912642	26	15	13	4.26955359955628e-10	0.000297438428910946	2.54811277947162e-05	2548.11277947162	1.11657072842841e-05	1116.57072842841	1431.54205104321	3.32490720235312e-06	Intron (ENST00000437261.1/ENST00000437261.1, intron 1 of 2)	2	212926257	212926336	80	1	100616267	ENST00000580204.1	-12705	MIR4776-1
chr2	216538453	216539956	1504	*	216539617	27	1	17	3.91201071536784e-10	1.23754562153522e-10	2.6461171171436e-05	2646.1171171436	7.44380485618941e-07	74.4380485618941	2571.67906858171	3.07804097405092e-06	Intron (ENST00000446558.5/101928180, intron 3 of 3)	2	216499140	216529484	30345	1	101928156	ENST00000441179.2	39313	NA
chr2	217652645	217653867	1223	*	217653380	27	12	7	1.51207268928033e-10	0.000185984340428491	2.6461171171436e-05	2646.1171171436	8.93256582742729e-06	893.25658274273	1752.86053440088	1.3157184859125e-06	Intron (ENST00000676082.1/729582, intron 1 of 9)	2	217284057	217624581	340525	2	729582	ENST00000663562.1	-28064	NA
chr2	231576761	231577219	459	*	231576986	34	15	3	9.99200722162641e-16	7.91749602624403e-06	3.3321474808475e-05	3332.1474808475	1.11657072842841e-05	1116.57072842841	2215.57675241909	2.12216118803717e-11	Distal Intergenic	2	231592864	231594276	1413	1	165100	ENST00000313965.4	-15645	C2orf57
chr2	237501997	237503020	1024	*	237502548	34	27	8	1.19904086659517e-14	0.000534964438061669	3.3321474808475e-05	3332.1474808475	2.00982731117114e-05	2009.82731117114	1322.32016967636	2.16763607063797e-10	Intron (ENST00000422695.5/79083, intron 4 of 5)	2	237510070	237518572	8503	1	79083	ENST00000477501.5	-7050	MLPH
chr20	10076014	10076960	947	*	10076715	28	5	8	8.96849261522448e-12	3.73124235952815e-08	2.74412145481559e-05	2744.12145481559	3.72190242809471e-06	372.190242809471	2371.93121200612	1.00882853165057e-07	Exon (ENST00000426491.5/100131208, exon 4 of 5)	20	10025616	10035324	9709	2	100131208	ENST00000438646.1	-40690	SNAP25-AS1
chr20	35154593	35155060	468	*	35154827	23	8	5	4.75750783213158e-09	0.000160284301768066	2.25409976645566e-05	2254.09976645566	5.95504388495153e-06	595.504388495153	1658.59537796051	2.97306845105099e-05	Distal Intergenic	20	35115364	35147336	31973	2	55741	ENST00000374492.8	-7257	EDEM2
chr20	36000070	36001217	1148	*	36000979	24	8	8	2.8300880527965e-09	4.29770704177823e-05	2.35210410412765e-05	2352.10410412765	5.95504388495153e-06	595.504388495153	1756.5997156325	1.84357678857238e-05	Intron (ENST00000373973.7/140894, intron 8 of 11)	20	35968623	36030669	62047	1	140894	ENST00000538900.1	31447	CNBD2
chr20	42190408	42191190	783	*	42190898	29	10	9	3.92408328053762e-12	1.62095936779849e-05	2.84212579248758e-05	2842.12579248758	7.44380485618941e-06	744.380485618941	2097.74530686863	4.82506233393516e-08	Intron (ENST00000356100.6/11122, intron 16 of 30)	20	42014034	42015478	1445	2	105372622	ENST00000412348.1	-174930	NA
chr20	47173854	47174980	1127	*	47174645	35	20	5	3.38995498339045e-12	0.00064127152232718	3.43015181851949e-05	3430.15181851949	1.48876097123788e-05	1488.76097123788	1941.39084728161	4.2369108227345e-08	Intron (ENST00000357410.7/2139, intron 12 of 13)	20	47166967	47167058	92	1	100500814	ENST00000584070.1	6887	MIR3616
chr20	47204102	47205125	1024	*	47204301	31	12	3	1.81032966395378e-11	1.78778091690646e-05	3.03813446783155e-05	3038.13446783155	8.93256582742729e-06	893.25658274273	2144.87788508882	1.93751215893535e-07	Distal Intergenic	20	47166967	47167058	92	1	100500814	ENST00000584070.1	37135	MIR3616
chr20	47486851	47488146	1296	*	47487619	42	14	7	5.68212144003155e-13	2.21621737628297e-08	4.11618218222338e-05	4116.18218222339	1.04213267986652e-05	1042.13267986652	3074.04950235687	8.17880251360462e-09	Distal Intergenic	20	47501887	47656872	154986	1	8202	ENST00000371998.8	-13741	NCOA3
chr20	47598806	47600173	1368	*	47599702	48	26	12	9.55414636294449e-11	3.34038593208241e-05	4.7042082082553e-05	4704.2082082553	1.93538926260925e-05	1935.38926260925	2768.81894564605	8.68774547710576e-07	Intron (ENST00000371998.8/8202, intron 2 of 22)	20	47622958	47624073	1116	1	8202	ENST00000490248.1	-22785	NCOA3
chr20	48051538	48052758	1221	*	48051934	29	9	4	7.53443862855363e-10	1.66483435540821e-05	2.84212579248758e-05	2842.12579248758	6.69942437057047e-06	669.942437057047	2172.18335543053	5.594860434884e-06	Exon (ENST00000701169.1/105372639, exon 2 of 4)	20	48025245	48060271	35027	1	105372639	ENST00000653312.1	26293	NA
chr20	48064667	48065627	961	*	48065258	60	29	9	0	4.97350728712043e-06	5.88026026031912e-05	5880.26026031912	2.15870340829493e-05	2158.70340829493	3721.55685202419	0	Distal Intergenic	20	48025245	48060271	35027	1	105372639	ENST00000653312.1	39422	NA
chr20	48294999	48295981	983	*	48295594	38	11	8	1.13353770814228e-12	3.63715571927159e-06	3.72416483153544e-05	3724.16483153544	8.18818534180835e-06	818.818534180835	2905.34629735461	1.57200355117702e-08	Distal Intergenic	20	48359884	48367226	7343	1	284749	ENST00000666125.1	-63903	LINC00494
chr20	48571436	48572727	1292	*	48572317	49	17	8	0	1.49669982962841e-06	4.80221254592728e-05	4802.21254592728	1.2654468255522e-05	1265.4468255522	3536.76572037508	0	Distal Intergenic	20	48642113	48642738	626	2	57580	ENST00000496915.1	70011	PREX1
chr20	48863715	48865108	1394	*	48864897	42	13	6	0	7.40931488829588e-07	4.11618218222338e-05	4116.18218222339	9.67694631304624e-06	967.694631304624	3148.48755091876	0	Distal Intergenic	20	48821688	48849458	27771	2	57580	ENST00000618168.1	-14257	PREX1
chr20	50726736	50727892	1157	*	50727505	93	56	8	0	1.25093598801751e-06	9.11440340349464e-05	9114.40340349464	4.16853071946607e-05	4168.53071946607	4945.87268402857	0	Distal Intergenic	20	50731580	50753741	22162	1	84612	ENST00000371610.7	-3688	PARD6B
chr20	50763879	50764686	808	*	50764178	65	32	6	0	2.34705646584565e-07	6.37028194867905e-05	6370.28194867905	2.38201755398061e-05	2382.01755398061	3988.26439469844	0	Distal Intergenic	20	50794894	50877177	82284	1	55653	ENST00000358791.9	-30208	BCAS4
chr20	50798172	50799631	1460	*	50799210	55	26	9	0	9.83980435242948e-07	5.39023857195919e-05	5390.23857195919	1.93538926260925e-05	1935.38926260925	3454.84930934995	0	Intron (ENST00000358791.9/55653, intron 1 of 5)	20	50795100	50833020	37921	1	55653	ENST00000485049.1	3072	BCAS4
chr20	51386844	51387807	964	*	51387489	33	14	9	1.153632744888e-12	5.73179110507915e-05	3.23414314317552e-05	3234.14314317552	1.04213267986652e-05	1042.13267986652	2192.010463309	1.59259944313125e-08	3' UTR	20	51391409	51399219	7811	2	4773	ENST00000496054.1	11412	NFATC2
chr20	51446903	51447942	1040	*	51447447	39	21	6	1.11022302462516e-16	0.000578621308328198	3.82216916920743e-05	3822.16916920743	1.56319901979978e-05	1563.19901979978	2258.97014940765	2.67609391436786e-12	Intron (ENST00000396009.7/4773, intron 6 of 9)	20	51452905	51452977	73	2	100422889	ENST00000582236.1	5035	MIR3194
chr20	51984623	51985760	1138	*	51985314	66	46	14	0	0.000429150542182399	6.46828628635103e-05	6468.28628635103	3.42415023384713e-05	3424.15023384713	3044.1360525039	0	Distal Intergenic	20	52072685	52096480	23796	1	105372664	ENST00000665639.1	-86925	NA
chr20	53679323	53680664	1342	*	53679851	137	128	11	0	4.66536461534162e-05	0.00013426594261062	13426.594261062	9.52807021592245e-05	9528.07021592245	3898.52404513955	0	Distal Intergenic	20	53738728	53741797	3070	1	124904933	ENST00000663196.1	-58064	NA
